actual,predicted
31.61531183360856,31.381762
30.25417954847829,30.274366
19.925033154619527,19.778181
28.87233192166671,28.952888
27.764338874010928,27.872444
21.836829170817293,21.921661
20.50268609705732,20.695261
22.358888868826156,22.928228
28.707944615291083,28.61134
33.13604823677393,32.86951
22.09435112711465,22.4903
26.384821647117725,25.896004
23.685412898333627,23.895079
29.405549976659948,29.221083
25.425388796328868,25.729637
27.14412240454991,27.253908
29.69200016274796,29.39709
28.73597075395143,28.783163
27.195628290184708,27.299355
29.331653980017222,29.366556
25.72117284983819,25.438244
27.15686504506295,26.997173
20.541375269113047,20.608511
22.25093527947008,22.323545
24.89340677912469,24.440443
26.211285399039753,26.515997
22.76131639686156,23.267305
28.215442756970305,28.237915
22.501040257649574,22.042957
26.468747930617525,26.745335
20.17735074518626,20.411163
32.22386379339373,32.167034
56.79329514839369,40.044186
32.073105462462664,32.067013
27.194344081737505,26.965342
28.056320514164145,28.04037
29.09183311447625,29.012419
27.457295692424392,27.319202
23.84344612487141,23.885248
22.355828568291383,22.165943
28.850821438247245,28.583054
29.42294019707134,29.28991
32.95578797945542,33.12853
26.03515544154923,26.538774
21.718012054349263,22.374386
31.011569670554874,31.165915
29.62339873675352,29.131382
18.261398164799523,18.724178
25.870741925344667,25.333181
26.37190330564252,26.36229
32.19730676358028,32.801594
24.10148373709272,23.898914
28.683622460618643,28.661245
29.35865223363985,29.267231
27.757240714116595,27.693453
29.98767430249241,30.182426
29.3035463387413,29.31606
23.80180365258486,23.394575
22.071492174867224,21.975094
22.306783024401156,22.469238
21.704423481466996,21.943604
28.56244548565604,28.3518
31.7322389801388,31.687046
29.58014559503784,29.262033
21.936502579910133,21.624554
27.210875113393797,26.993774
23.352531897641192,22.73336
26.149970143261836,26.264713
25.074939305750988,25.271257
27.8519676948804,27.379173
30.070337551665883,30.056921
31.779620171375953,31.59178
24.387306296392673,24.733076
30.319051367052587,30.322704
4.086375602805727,12.845763
27.54091372396738,27.751028
31.35542413099312,31.43541
26.628218309635116,26.937368
30.334304812165698,30.28673
32.132411554296645,31.981483
29.278108851519946,29.432673
21.808546466043545,22.581617
24.559916404410167,24.453989
29.671386914849936,29.84893
26.88530949152383,27.064947
28.459537422895004,28.625414
27.474361531272624,27.106485
21.443563283430137,21.760145
30.160175780978367,30.72534
23.336916278051056,23.392775
28.19537083091689,28.437511
25.425052448638706,25.948065
27.680416837899823,27.9111
34.95284234071211,33.953278
25.582268149673745,25.598679
22.475984706253023,21.952337
30.48608372483839,30.427685
30.947450949716703,30.965996
24.749836667549744,24.513056
21.103910524785373,20.390644
24.900280275787058,24.664766
23.946935542173023,23.341503
32.76000599576103,32.68416
23.837020848501687,24.174932
22.831551247696932,23.337915
22.096869917166757,22.629074
30.28335650094633,30.448347
21.858491917000237,21.77907
24.838285545742096,25.08482
22.62010204514579,22.457104
30.26237155304841,30.41932
25.78013392766575,25.290407
23.11775513388223,23.732588
27.698587987154117,28.069569
27.70770329459885,27.482561
26.14599852046213,25.590904
27.973005174107577,28.255604
26.09382128835919,26.195103
29.33838035897239,29.352419
27.13591872005016,27.191614
32.084867581737186,32.063316
32.10585261868762,32.069458
24.826531144260088,25.02326
29.66283208363069,29.559603
20.566670591575697,20.981674
29.45295270828129,29.378004
30.16072824872426,30.341585
29.53948988680083,29.453432
26.308519238630264,26.665676
30.06633280960363,29.999458
24.783511296684704,24.465628
29.458084760998375,29.734295
22.285571582797942,22.439445
28.551262170945492,28.500544
21.445921738642827,21.217258
29.48706297206264,29.643717
23.62513317337046,22.98153
31.09498761135607,31.046677
29.420137115907306,29.420162
32.50747435732707,32.607292
31.278820580165785,31.32152
26.6186245559028,26.326307
26.733613171172095,26.956944
21.986554352066996,22.305212
27.453695416403008,27.564934
29.969530012448416,29.916811
31.11032105231406,31.146326
25.44773373740069,24.972675
24.961942656905563,25.430208
32.229552338436946,32.131947
21.39037043380826,22.049995
31.603803486953936,31.580091
32.37122149713314,32.37653
20.813388610359503,20.729721
21.460777763550503,22.067554
28.693024414116884,28.9272
30.623427479705484,31.024511
29.4905176406066,29.266626
27.266268477199574,27.340876
25.727758693521487,26.23746
30.803069709002532,30.90784
28.74264928256778,28.240196
31.7105165214212,31.739014
24.354826343387856,24.560408
24.03740860849709,23.74905
28.546967326476317,28.337795
23.772780918142043,23.429716
21.53918202533898,21.41401
19.057212114935076,18.951984
24.065024463137185,24.387339
29.34101154273684,29.485537
24.19083879524924,23.984362
20.000451042316065,20.41444
28.098248010068716,28.25541
31.658580227049796,31.560766
22.79894551355741,22.667992
28.74103834392165,28.696507
20.29215338928224,20.659706
29.408948482555985,29.468176
27.96985025387407,27.828262
22.515273396834857,23.023102
28.715370679666893,28.443129
28.933873340580305,29.076702
30.976379523729623,31.01134
28.861943213178915,28.753677
31.758645718857693,31.807009
28.076617707289223,28.129673
29.366071575119538,29.26197
28.52900179040082,28.35156
19.594230156539215,20.130543
21.541414828624024,20.95596
28.503527598541716,28.706232
29.809387852768943,29.62213
30.867713306800177,30.918478
27.812790210222627,27.792397
26.56298671241924,26.185581
29.77070324344158,29.62705
29.189868347670767,28.723309
18.471984399447575,18.406616
25.162288100894106,25.229761
28.94293468265594,28.856365
33.02553827887351,33.060204
23.919582362946684,23.9232
22.46542097030449,22.038351
32.63402863308599,32.44642
21.7765626383935,21.647467
24.43350862100108,24.550406
31.423196056174508,31.77973
30.753720181888603,30.854568
21.182920704686417,21.636387
31.067662938971488,30.952162
20.856533035439153,21.272293
24.614847379573156,24.257658
25.203461265952782,25.41532
23.26665851520056,23.161983
19.09417728928853,19.260395
26.36816591885821,25.834599
31.592832624294456,31.550213
33.23224380900616,33.43119
22.58308087172272,22.452564
28.46910201118255,28.109554
31.27950447280741,31.012478
25.236649544215393,24.565155
24.47992826611354,24.786366
26.864386901897507,26.363117
27.46556008395042,27.517643
24.55212089855843,24.687101
28.896258608521045,28.958492
29.386768440654365,29.301653
26.60491051297816,26.430483
27.579503140732356,27.642162
29.81882814341175,29.669594
26.413922362856297,26.333477
26.688656967499263,26.948061
30.667652909447767,30.5902
29.729522502526574,30.01396
27.427553232758825,27.34318
29.21590815152459,29.323627
24.62796510114223,24.777454
25.298451297620055,25.426329
26.77052090972917,26.74645
24.932223763921897,24.537899
24.940715097736614,24.859194
19.856194899463866,20.17695
30.206051923625587,30.405464
24.50611156401351,24.21568
30.07927367966883,30.250671
22.293617875898804,21.18522
24.639764414857076,24.371328
22.199807321172223,22.688606
29.05544394611856,29.201654
27.50605062327971,27.038435
21.820321211405204,21.783052
31.54241312026708,31.376905
28.068942199943816,28.087524
31.516856632650395,31.497263
29.59358322468789,29.814459
26.560761183129618,26.894575
28.77430648809763,28.924831
27.71826953038954,27.415068
31.469780280146914,31.383047
27.328402970574594,27.267971
25.82408108126187,25.624044
25.63582861196028,26.14357
21.279060169552075,21.864979
24.66881732946492,24.51569
30.50466602367736,30.45198
30.214412392452584,30.359247
31.958871271318085,32.028057
23.05022063405332,23.593763
27.049936478402827,27.377796
25.31328667306534,25.159115
28.52093163142013,28.659447
29.6925565006109,29.569023
21.976132138255046,22.723747
30.244307994165833,30.157753
28.6547062062425,28.909966
23.265834830055283,23.328018
25.38861884641812,25.457726
23.432887004697427,23.06781
24.57654749067629,24.855146
27.68814985778689,27.401026
25.183021270175256,24.83589
28.74002196120002,28.717659
21.139541344792065,21.547138
25.5080528546316,25.422052
25.660702500819205,25.984632
29.22716970488252,29.13908
27.8754652949044,27.914206
27.602628464090177,27.851992
27.355579537284733,27.266737
32.226394457801334,32.294033
28.37243443937119,28.348145
28.258131945527097,28.252724
25.29307921266627,25.036283
29.432859978571223,29.069
31.84214201064264,31.915012
22.29410146090742,22.11099
20.774032934475446,20.3472
27.351443940757573,27.354486
28.940289172184784,29.08473
31.79600536033408,31.33149
20.330326095304137,20.549866
22.451796609089456,22.315523
28.407621081042876,28.313656
31.625263360516193,31.414698
24.0567554748574,23.29896
31.162557120094696,30.975124
26.427744964615535,26.890318
26.01030776821796,26.509668
28.194990524477458,27.944504
20.88448477705576,21.638077
22.89566061723486,22.432264
26.576430071517592,26.567303
28.3557437437935,28.282629
23.866645106736833,23.282793
28.53422452024864,28.490204
30.557663799335252,30.634087
28.74459570767476,28.956448
29.55545644125378,29.475124
30.62958824739315,30.719683
22.389723435923965,21.832361
28.904201008443625,28.677837
28.992212227730516,28.958063
21.237080936941236,21.170118
26.77223780394695,26.650791
23.760653457829264,24.240593
20.704815396394217,20.22834
30.527355592240124,30.470678
30.319579418849912,30.476278
31.761038428702378,31.578894
23.61266519877072,23.961405
30.983219939746828,30.697197
24.82303956680916,25.46729
28.77152799270847,28.564873
32.58439688929816,32.375908
20.944405283899098,20.918142
26.037228153075667,26.140337
30.884468891161596,30.970837
30.758399022351973,31.061348
20.994603799015316,21.415958
26.91160556629876,27.215673
24.21352348210036,24.260218
24.01187274662208,23.915396
29.553381491387036,29.552315
28.58790185912914,28.73128
22.975756534205324,23.01368
20.12910838706641,20.47476
23.75111851730844,23.492922
27.503785598917723,27.192045
26.781463217806085,27.137493
26.217670192076913,26.622477
22.749364063315124,22.435774
28.26870894389984,28.208773
27.29615291729877,27.269606
24.984214309060825,24.810013
28.888344677405215,28.763966
22.71468275784792,22.098694
19.6819418578524,19.339182
23.91551726098992,24.071695
22.26498947894681,21.957664
32.22446232853437,32.147396
23.381586925336975,23.448483
26.098162182960543,25.974743
27.905063918909683,27.89812
28.316643083137564,28.545311
31.782690138752848,31.878141
27.322277196201473,27.303553
23.400725521520226,23.078894
29.38271221367612,29.126123
22.544557173327373,23.086649
21.418477679303944,20.901535
28.76063080020772,29.045769
22.24303015357597,22.307377
28.76749824968928,28.348295
23.628355241408578,23.400978
25.257645765181415,25.144974
28.649959793724495,28.965862
27.192669785069576,27.26929
28.388486834214625,28.651402
25.805218475327703,26.119198
30.59992881454656,30.207773
28.759356842670527,28.93061
28.372659753356423,28.159254
26.810025427919292,27.14777
29.58878833586813,29.602041
27.642351975759293,27.560772
31.69330549027902,31.669304
23.560489150706665,23.384949
29.815822065154236,29.691587
29.352411016514527,29.407513
28.67392915364644,28.635181
21.175121362086113,21.505219
24.22237871917009,24.155354
31.353475075047943,31.395103
29.66245244198192,29.81055
25.17436196266617,25.686792
22.89897691461954,23.37026
39.11995966356789,38.89603
25.1922505241471,24.945377
20.007906419535153,20.408236
24.829857665682173,24.355528
28.85213105771213,28.478336
24.398595593963982,24.473032
24.8331959093949,24.901567
21.416989576410813,21.654522
28.89846342918592,28.88064
20.750707202067847,20.623049
29.568392498014873,29.191301
28.00937819591038,27.978577
33.110633645177685,32.94221
31.784029463482355,31.390991
23.712076054729096,24.115303
21.590764169482146,21.977713
24.814305003836125,24.770535
27.785907094575375,28.073694
28.58990601169548,28.49614
28.37787398947045,28.434448
28.049824753449037,27.36883
27.66357380494199,27.747652
31.8468340272754,31.746563
26.284279165805582,26.013508
20.978969970747208,20.560318
19.593673804866437,19.78925
27.28858598400084,27.318974
23.39957053624171,23.709227
25.147846572073064,25.701977
27.918627982522946,28.224873
24.073147013207,24.326775
28.637165359950785,28.583216
27.446180447043176,27.54142
28.990397976274885,29.128096
30.199263265237292,30.135687
26.713782248196047,27.07306
24.909528836763073,24.48636
20.113890988971324,19.713482
28.970074495363217,28.684502
28.133019259448595,27.723354
19.08305095794619,19.433886
27.889930736833687,27.894611
32.719615904714935,32.628708
24.039880544012014,23.79052
28.117848967465797,27.915462
27.388333298209503,27.296907
31.360637986402832,31.288977
28.39269008272133,28.386257
31.22828555409859,31.170904
29.08671620837036,29.402205
28.49980237876649,28.178314
24.858905950669325,24.525845
31.949479059605963,31.840899
30.81763474801103,30.857758
23.490742547358025,23.916792
30.313057977835378,30.166546
21.524145882570892,21.152054
22.4477830492065,23.0899
23.71799327232656,23.497757
20.38960775349028,21.09184
20.603884630932814,20.483303
30.228166005617418,30.313156
23.605775202490097,23.308634
30.914978576034727,30.914928
28.79570521751807,28.255516
27.92410203293273,28.342127
29.134790639080336,29.155388
27.39605624579964,27.066826
28.59228738526544,28.321018
22.263026901951548,22.870481
29.226745212660916,28.821112
29.32594448725543,29.127708
20.194269586704017,19.534275
30.295680224633465,30.28787
30.558903794424715,30.800318
20.357230038863555,20.248226
28.831658879880592,29.01079
31.05509759483519,30.928894
29.563859221702053,29.361675
27.69157039480585,27.348452
29.79590552897308,29.909883
30.071055687847913,29.69736
29.386634789551948,29.109451
20.85359002093272,21.328888
26.633545493244696,26.971071
30.418382532092544,30.577038
25.7135054648057,25.173948
22.53172514356104,23.185068
26.18609737791959,26.577848
27.204361707366047,27.21463
25.646737463988607,26.122623
30.487602235837052,30.335487
27.964798027744315,27.709936
30.8866040595431,30.872114
21.334970805835468,21.660242
28.584125509161883,28.940163
30.50201397881028,30.036755
25.257452145954012,25.469744
22.5532861986708,22.343666
27.051971331508213,26.9318
30.51610215465469,30.551224
36.59876540753375,39.12402
32.834673264792464,32.805
27.467429138168665,27.456144
27.173643334915155,27.165312
25.638933644689352,25.722002
29.394012302060176,29.168467
25.449488600113707,24.89679
28.540908033959887,28.505108
29.6525182370856,29.64579
24.04025465005699,23.592976
26.62583294340227,26.111158
31.62389634613136,31.493937
22.934068845736967,22.898783
27.81590492378613,27.837576
27.163004334036856,26.709412
24.307676244160454,23.786219
24.080441578927108,23.41017
27.730357651803335,27.616657
20.965111460267845,21.308727
24.18259482269658,24.427416
32.11324577902768,32.170494
31.7806338484597,31.758307
25.51645225528813,25.861036
23.03373412614888,22.776224
26.69514045960974,26.996346
20.36050623239513,19.887678
27.63178874552767,27.529942
28.47867185282504,28.694653
22.757647900147457,22.573109
24.981743891480196,24.844322
29.93636770163018,29.974335
23.94497400074315,23.30953
29.759526771114565,29.582298
24.60631574422769,24.527433
27.090213127927132,27.347881
26.67316500426936,27.011679
30.04449865696632,30.095057
24.319163895598024,24.938694
30.30622300247517,30.681742
27.806900860915658,27.592276
25.17114469111308,25.342857
25.148925556737,24.404615
28.606099778736308,28.784515
27.88212315868678,28.01277
23.32975226189628,22.904469
24.697813402565128,24.95805
30.63507729425894,30.684002
29.840223696182235,29.757814
21.68487688515907,22.037676
18.18880882883858,18.531872
27.943238566188978,27.93177
28.377768425657575,28.553581
30.23161777659944,30.222315
30.615199753394663,30.591768
27.925561439013105,27.960575
32.14563700632341,32.178288
29.611193523913087,29.993906
30.66227838558993,30.571203
31.808072307417184,32.856647
22.39719914108519,22.36396
26.473169520791934,26.046408
30.086328811071727,30.038254
26.6438660142327,26.668095
20.26517345984412,20.932322
30.107463706991403,29.957281
26.261672520730677,26.429735
27.836262908309415,27.360382
23.693385904879943,23.266773
22.855298739121523,23.48076
29.84584329919514,30.066206
28.55019385214498,28.208282
28.60690927243868,28.759348
27.02063732890307,27.408648
25.400434542595907,25.081758
27.915276901869035,28.038034
32.72551223140244,32.629456
26.803863006514653,26.833357
29.903541373116845,30.07649
22.66654090766991,22.303204
26.20023291855843,25.847557
25.37311164211622,25.447844
30.15740618306616,30.22087
25.702606335926895,25.63629
29.788745101955943,29.979979
27.88625668644647,27.692204
30.58808103456941,30.79887
22.484710154664175,22.868248
29.33717791048352,29.707825
30.192529652706735,29.94273
27.20671220080779,27.564787
29.47224462210982,29.472858
27.180464719059103,27.20822
25.13208396453239,25.203217
24.49079399648612,24.211931
25.788190542417368,25.69658
26.087809409129495,26.206764
25.034189723834693,24.87293
28.11132721991305,28.497763
20.917550893942902,21.333563
29.019975562296423,29.095415
23.888360683984725,23.90888
25.662346879415505,25.438494
28.360246761459425,28.531603
26.603528880537873,26.44705
21.492163088932283,20.959385
33.05438080043223,33.039715
30.825277775619135,30.611357
26.053758608731016,26.270763
29.02418264859891,29.518848
27.9945973256048,28.059998
27.691617843249126,27.478886
31.17684018400903,31.190931
28.03469768789627,27.932127
22.82845982666303,22.907854
26.96285665586285,27.369612
25.23483995633375,25.846617
31.054318278398128,31.046839
22.72013822731198,22.5739
24.935645776766265,25.33342
30.95628104803361,31.06179
25.70523178541702,25.30012
21.30995280508244,22.099058
22.39314963727531,22.756607
30.407660680753025,30.458084
21.3101670557646,21.703197
30.328439048593587,30.6935
25.500948927367997,25.112816
24.69862720573861,24.159424
22.743831028407712,22.435246
23.006614961386816,22.42055
23.200927052304728,23.558407
27.10094979183627,27.180433
28.32239563664986,27.979996
27.346125610133136,27.384298
30.91836772645351,30.876825
28.775275086933217,28.765242
33.52489544657889,33.440998
27.041304775699764,27.146845
30.651578133111578,30.754328
21.720484399534985,21.398632
30.29324245419227,30.528116
30.365702347639832,30.153454
26.28802455643052,25.959866
27.807004596431103,28.074244
31.5536724516636,31.64532
22.64515899556005,22.269234
29.59368652280417,29.595509
27.15056682540942,27.39589
21.429906455520168,21.512188
20.885218628107193,20.524765
26.576507458479455,26.206888
26.282837038405244,26.730703
22.722115981512964,23.240465
27.46693888057162,27.551214
32.855079506038635,32.74711
19.833101134047332,20.185873
29.976428135035466,29.980505
21.167424234702505,21.760168
23.503877460059577,23.31375
31.057142471501606,30.842731
21.71048226371606,22.26687
27.80411766911266,27.452143
23.18095281019161,23.19583
28.57143951544299,28.707245
25.29778580705895,25.281677
26.998648243378923,26.896454
29.574128686606983,29.317936
